Index,Hypothesis,Reference,Sentence BLEU,ROUGE-L F1,BERTScore F1,METEOR
771,A black background with blue and white squares of varying sizes.,The clear blue sky in the background reflects off the vibrant white snow. There is a man skiing on the snow. He is wearing a yellow backpack on his back. He has a grey vest over a black long sleeve shirt with black long pants. He snow shoes are yellow and match his yellow skis. He is also wearing a helmet and goggles. The skiers shadow is cast under him on the snow.,5.582854887568571e-234,0.17241379002972657,0.8354344964027405,0.05239520958083831
772,A black and white image with many small squares of different sizes.,This photo is taken inside of a bathroom. A large window is sitting above a tub. There is a gray shower rod hanging on a wall above the tub. A white toilet is sitting beside a sink in the bathroom. A silver faucet is hanging over the sink. There is a mirror hanging on a wall above the sink. Part of a light can be seen hanging over the mirror.,1.0254236505431474e-233,0.12499999625000012,0.8274241089820862,0.02336448598130841
773,A winter scene with a house in the background.,The brown bear stands in the yard covered in snow. The bear has a camera on its neck.  The house behind the bear has snow on its roof.  The house has two large windows in the front of it.  There is a large shrub covered in snow in front of the window.  The house has glass windows around the front door.,2.241801125555252e-157,0.19999999651250003,0.86067134141922,0.044802867383512544
774,A baseball player is standing on the field.,A baseball player is holding a bat in his hand while standing on a baseball field. He is wearing a black helmet and a gray and black uniform. A catcher dressed in red and white is squatting behind the player. People are sitting in stands watching the baseball game. A wall separates the field from the people.,0.0009664156882052355,0.34782608408317583,0.9018544554710388,0.1021173224568138
775,A black background with a pattern of squares made up of smaller squares in various shades of green and white.,"A white polar bear is sleeping on the grass. A grass stain blemished the center of his forehead. His black eyes are closed. His black snout is still. His fur has flecks of beige, brown and black in it. Beneath his is green grass with bare patches of dirt in the bald spots. A huge front paw tramps down on weeds.",1.9209133025769265e-232,0.19672130745498528,0.8283883929252625,0.08787346221441124
776,A black and white pixelated image.,"A white refrigerator is against a wall in a kitchen. Someone has positioned two magnets to appear as eyes on the refrigerator so the appliance appears to have a face. There are two white handles in between the magnets to appear as if they are the nose on the  refrigerator. The refrigerator has a bottom drawer for the freezer and the handle is curved upwards. The refrigerator appears to have eyes, a nose, and a smiling mouth.",1.1119863481654692e-236,0.11764705674740487,0.824273943901062,0.02145922746781116
777,A collection of small squares of different colors and sizes are scattered across a black background.,This picture is taken inside of a building. People are shopping at different booths and tables that are set up in the building. A man is wearing a black leather jacket and blue jean pants. A clock is hanging from a ceiling above his head. There is a tall brown and white pole standing near the clock in the room.,3.940797237434383e-156,0.2333333295833334,0.8459790945053101,0.06294964028776978
778,A black and white photo of a room with a mirror in the background.,This picture is taken inside of a kitchen. A white door is leading into the kitchen. A rug is on the floor in front of the door. The kitchen has white cabinets with black counter tops. A white sink drops inside of the kitchen. White tiles are on a wall behind the sink. A window is hanging above the sink with brown curtains on top of it.,1.5962472854595795e-156,0.2264150906372375,0.8549010157585144,0.07293354943273907
779,A busy intersection in a city.,"This image is taken outside of a busy downtown city streets.On the left,there are a bunch of buildings,street lights,birds,peoples,and red and black banners swinging from the pole.On the other side,the exact same thing is visible but there stores are different.The middle of the road has three cards and a big silver charter bus on the side of the road waiting at a red light.",8.770977928628732e-236,0.10714285522959184,0.8520374894142151,0.02577319587628866
780,A black and white photo of a wall with a pattern of squares.,"A bench is sitting on a walkway near a tall pole. A motorcycle is sitting on the other side of the pole. A body of water is seen in front of the bench, pole and motorcycle. Boats are sitting on the water. Different color flags are standing near the boats. Homes can be seen sitting on the other side of the water. Green trees surround the homes.",2.3581304962618415e-233,0.12765957088275248,0.8374104499816895,0.056818181818181816
